 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOTE: This link is updated weekly. If you download a copy, you will not have the updated version. Bookmark the link instead.

Foreign Nationals UW guidelines added to the very last row of the sheet, MOO GULE removed (discontinued product)",AIG Guaranteed Issue ,"AIG (SIWL)
",American Amicable Senior Choice Immediate,American Amicable Senior Choice Graded,American Amicable Senior Choice Return of Premium,"American Amicable (Family Choice)
","American Amicable (Family Protector Family Plan)
","American Amicable (Senior Choice)
",American Home Life,"American Home Life (GuideStar 0-44)
","American Home Life (GuideStar 45+)
","American Home Life (Patriot Series)
",Baltimore Life,"Cica Life (Superior Choice)
",CFG,Columbian Financial Group Dignified Choice Elite,Columbian Financial Group Dignified Choice Select,Columbian Financial Group Dignified Choice Advantage,"Foresters (Plan Right)
",Foresters Plan Right Preferred,Foresters Plan Right Standard,Foresters Plan Right Basic,Foresters Advantage Plus II,"Great Western
","Guarantee Trust Life (Life Select)
",Lafayette Life,"Liberty Bankers  (Simple Preferred, Standard, or Modified)","Lincoln Heritage
",Lumico,"Mutual of Omaha (Children's Whole Life)
","Mutual of Omaha (Living Promise)
",Mutual of Omaha Living Promise Level,Mutual of Omaha Living Promise Graded,NATIONAL LIFE GROUP ELITE (Non-Smokers only),NATIONAL LIFE GROUP  PREFERRED (Smokers Allowed),NATIONAL LIFE GROUP SELECT (Non-Smokers Only),NATIONAL LIFE GROUP STANDARD (Smokers allowed),Quility Secure Future Preferred,Royal Neighbors Level,Royal Neighbors Graded,"Royal Neighbors (Ensured Legacy FEX)
","Royal Arcanum (SIWL)
","SBLI (Living Legacy)
","Senior Life (Platinum Protection)
",TransAmerica Easy Solution ,TransAmerica Immediate  Solution Preferred,TransAmerica Immediate Solution Standard,Transamerica (FEX Solutions),,Aetna ACCENDO PREFERRED,Aetna ACCENDO STANDARD,Aetna ACCENDO MODIFIED,"Aflac (Final Expense)
",American Continental,GPM,Prosperity New Vista Level,Prosperity New Vista Graded,Prosperity New Vista Modified,"Prosperity (PrimeTerm to 100)
","Prosperity (Vista Premier)
","Lifeshield
","Oxford
","Security National (Loyalty Plan)
",Sentinel,"Trinity Life
",TruStage,,,,,"Americo
",Americo Eagle Premier
Heart Valve Replacement,Y,"If performed within 6 months, Decline. SimpliNow Legacy. If paired with tobacco, SimpliNow Legacy
",Y IF > 3 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Decline,"If performed within 2 years, ROP. If performed between 2 and 3 years ago, Graded
",,Decline,"If performed within 2 years, Graded
","If performed within 1 year, Modified. If performed between 1 and 2 years ago, Standard
","If performed within 2 years, Decline. If performed between 2 and 3 years ago, Special
",Standard,"If performed within 2 years, Advantage Graded
",NA,NA,NA,"If performed within 1 year, Basic. If performed between 1 and 2 years ago, Standard
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF  > 1 YEAR SINCE DIAGNOSIS AND TREATMENT,Y,Decline,"If performed within 2 years, Graded
",GRADED,"If performed within 2 years, Graded
","If performed within 2 years, Modified
","If performed within 2 years, Modified
","If performed within 1 year, Modified. If performed between 1 and 2 years ago, Standard (Graded)
",Decline,"If performed within 1 year, Decline. If performed between 1 and 2 years ago, Graded
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT,Decline,Decline,Decline,Decline,NA,"Y IF > 2 YEARS SINCE TREATMENT, DIAGNOSIS AND PROCEDURE","Y IF > 18 MONTHS SINCE TREATMENT, DIAGNOSIS AND PROCEDURE","If performed within 2 years, Graded. If performed between 2 and 10 years ago, Standard
","If performed within 2 years, Decline
","If performed within 2 years, Modified
","If performed within 5 years, Decline
",Y,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT AND ONSET > 45 YEARS OF AGE,Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT AND ONSET > 45 YEARS OF AGE,"If younger than 17, Decline
",,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT ,Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT ,Y,"If performed within 1 year, Modified. If performed between 1 and 2 years ago, Standard
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT ,"If performed within 2 years, Graded
","If performed within 2 years, Modified
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,"If performed within 2 years, Decline
","If performed within 2 years, Modified
","If performed within 1 year, Decline. If performed between 1 and 2 years ago, Graded
","If performed within 3 years, Decline
","If performed within 2 years, Modified
","If performed within 2 years, New Vantage III (Modified). If performed between 2 and 5 years ago, New Vantage II (Graded)
","If performed within 1 year, Decline. If performed between 1 and 2 years ago, Graded
","If performed within 2 years, Modified
",,,,,"If performed within 1 year, Decline
",Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT
"HEPATITIS (LIVER)
",NA,NA,,,,,,NA,WITHIN 2 YEARS MODIFIED. OVER 2 YEARS LEVEL,,,NA,NA,NA,,NA,NA,NA,NA,,,,NA,,Graded,NA,TREATED WITHIN 2 YEARS MODIFIED/OVER 2 YEARS PREFERRED,,NA,NA,NA,,,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitus A (Liver Disease),Y,"SimpliNow Legacy Max
",Y IF NOT CHRONIS OR > 2 YEARS SINCE DIAGNOSIS AND TREATMENT ,Y IF NOT CHRONIC OR > 2 YEARS SINCE DIAGNOSIS AND TREATMENT ,Y,Immediate,Immediate,"If treated within 2 years, ROP
",,Level,"If treated within 2 years, Level. If ""Did treatment last 6 months or more prior to the hepatitis being cured?"" answered ""Yes"" , Graded
","If treated within 2 years, Modified
","If treated within 3 years, Special
",Standard,"If treated within 3 years, Elite. If ""Did treatment last 6 months or more prior to the hepatitis being cured?"" answered ""Yes"" , Advantage Graded
",Y IF NOT CHRONIC OR > 3 YEARS SINCE TREATMENT,Y IF NOT CHRONIC OR > 3 YEARS SINCE TREATMENT,Y,Standard,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Y IF RECOVERED,"If treated within 2 years, Level. If ""Did treatment last 6 months or more prior to the hepatitis being cured?"" answered ""Yes"" , Graded
",GRADED,Level,"If ""Did treatment last 6 months or more prior to the hepatitis being cured?"" answered ""Yes"" , Modified
",Level,"If treated within 1 year, Modified
",Approved,Level,Application and underwriting guide does not specify,Application and underwriting guide does not specify,NA,NA,NA,NA,NA,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT  ,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT  ,Preferred,"If treated within 2 years, Decline
",Preferred,"Platinum Protection
",Application and Underwiting Guidelines Do Not Specify,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT  ,Y IF > 1 YEAR AGO SINCE DIAGNOSIS AND TREATMENT ,Standard,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,"If treated within 2 years, Modified
",Application and underwriting guide does not specify,Level,Graded,Y,Y,"PrimeTerm to 100
",Graded,"If treated within 2 years, Graded
","If treated within 3 years, Level. If ""Did treatment last 6 months or more prior to the hepatitis being cured?"" answered ""Yes"" , Decline
","If treated within 2 years, Modified
","If treated within 5 years, New Vantage II (Graded)
",Graded,Decline,,,,,"If treated within 1 month, Decline
",Y IF Recovered
Hepatitus B (Liver Disease),Y,"SimpliNow Legacy
",Y IF NOT CHRONIC OR > 2 YEARS SINCE DIAGNOSIS AND TREATMENT ,Y IF NOT CHRONIC OR > 2 YEARS SINCE DIAGNOSIS AND TREATMENT ,Y,ROP,ROP,"If treated within 2 years, ROP. If treated between 2 and 3 years ago, Graded
",,Graded,"If treated within 2 years, Graded
","If treated within 2 years, Modified
","If treated within 3 years, Special
",Standard,"If treated within 3 years, Advantage Graded
",Y IF NOT CHRONIC OR > 3 YEARS SINCE TREATMENT,Y IF NOT CHRONIC OR > 3 YEARS SINCE TREATMENT,Y,Standard,Decline,Y,Y,Decline,"If treated within 2 years, Graded
",Graded,"If treated within 2 years, Graded
","If treated within 2 years, Modified
","If treated within 2 years, Modified
","If treated within 1 year, Modified
","If treated within 3 years, Decline
",Level,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Decline,Decline,Decline,NA,NA,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT  ,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT  ,"If treated within 10 years, Standard
","If treated within 2 years, Decline
","If treated within 5 years, Standard
","Platinum Protection
",Y IF NO OTHER MAJOR MEDICAL CONDITIONS,Y IF > 2 YEARS AGO SINCE DIAGNOSIS AND TREATMENT ,Y IF > 1 YEAR AGO SINCE DIAGNOSIS AND TREATMENT ,Standard,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,"If treated within 2 years, Modified
",Application and underwriting guide does not specify,"If treated within 2 years, Graded
",Graded,Y,Y,"PrimeTerm to 100
",Graded,"If treated within 2 years, Graded
","If treated within 3 years, Decline
","If treated within 2 years, Modified
","If treated within 5 years, New Vantage II (Graded)
",Graded,Decline,,,,,Decline,Decline
Hepatitus C (Liver Disease),Y,"SimpliNow Legacy
",Y IF NOT CHRONIC OR > 2 YEARS SINCE DIAGNOSIS AND TREATMENT ,Y IF NOT CHRONIC OR > 2 YEARS SINCE DIAGNOSIS AND TREATMENT ,Y,ROP,ROP,"If treated within 2 years, ROP. If treated between 2 and 3 years ago, Graded
",,Graded,"If treated within 2 years, Graded
","If treated within 2 years, Modified
","If treated within 1 year, Decline. If treated between 1 and 3 years ago, Special
",Standard,"If treated within 3 years, Advantage Graded
",Y IF NOT CHRONIC OR > 3 YEARS SINCE TREATMENT,Y IF NOT CHRONIC OR > 3 YEARS SINCE TREATMENT,Y,Standard,Decline,Y,Y,Decline,"If treated within 2 years, Graded
",Graded,"If treated within 2 years, Graded
","If treated within 2 years, Modified
","If treated within 2 years, Modified
","If treated within 1 year, Modified
","If treated within 3 years, Decline
",Graded,Decline,Y,Decline,Decline,Decline,NA,NA,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT  ,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT  ,"If treated within 10 years, Standard
","If treated within 2 years, Decline
","If treated within 5 years, Standard
","If treated within 5 years, Decline
",Y,Decline,Y IF > 2 YEARS AGO SINCE DIAGNOSIS AND TREATMENT ,Standard,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,"If treated within 2 years, Modified
",Application and underwriting guide does not specify,"If treated within 2 years, Graded
",Graded,Y,Y,"PrimeTerm to 100
",Graded,Decline,"If treated within 3 years, Decline
",Decline,"If treated within 5 years, New Vantage II (Graded)
",Graded,Decline,,,,,Decline,Decline
"High Blood Pressure (Controlled, less than 3 meds prescribed)",Y,"SimpliNow Legacy Max
",Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,ROP,ROP,Immediate,,"If diagnosed prior to age 29, Graded
",Level,"Preferred
",Standard,Standard,Elite,NA,NA,NA,Preferred,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Y,Level,Graded,Level,Preferred,Level,Level,Approved,Level,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Y IF NO MORE THAN ONE MEDICATION IS PRESCRIBED,Y IF NO MORE THAN ONE MEDICATION IS PRESCRIBED,Y IF NO MORE THAN ONE MEDICATION IS PRESCRIBED,Y IF NO MORE THAN ONE MEDICATION IS PRESCRIBED,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Preferred,Level,Preferred,"Platinum Protection
",Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Preferred,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Preferred,Application and underwriting guide does not specify,Level,Level,Application and underwriting guide does not specify,Application and underwriting guide does not specify,"PrimeTerm to 100
",Level,Level,Level,Preferred,"New Vantage I (Level)
",Level,Level,,,,,Level,Application and Underwiting Guide Do Not Specify
HOME HEALTH CARE,NA,"If currently, Decline
",,,,"If within 1 year, Decline
","If within 1 year, Decline
","If currently, Decline
",ONLY ASKS CURRENTLY,"If within 1 year, Decline
","If within 1 year, Decline
","If currently, Decline
",Decline,"If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Guaranteed
","If currently, Decline
",NA,NA,NA,"If currently, Decline
",,,,NA,"If within 3 months, Guaranteed Issue
",Graded,"If currently, Graded
","If within 1 year, Decline
",Level,"If currently, Modified
","If within 3 years, Decline
","If currently, Decline
",,,NA,NA,NA,NA,NA,,,"If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Guaranteed Issue
",Level,"If within 5 years, Decline
","If currently, Decline
",,,,"If currently, Decline
",,,,,"If currently, Decline
",,"If within 5 years, Decline
","If within 1 month, Decline. If currently, Decline
",,,"If within 2 years, Decline
","If within 1 month, Decline. If currently, Decline
","If currently, Decline
","If currently, Decline
","If treated within 2 years, Modified. If currently, Decline
","If currently, Decline
","If within 6 months, Decline
","If currently, Decline
",,,,,"If within 6 months, Decline
",
HOSPITAL STAY (2 OR MORE),NA,NA,,,,,,NA,ONLY ASKS CURRENTLY,,,NA,NA,NA,,NA,NA,NA,NA,,,,NA,,Graded,NA,"MORE THAN 5 DAYS OF TOTAL CONFINEMENT IN LAST YEAR
DECLINE/OTHERWISE LEVEL",,NA,NA,NA,,,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,
Hospitalized for mental or nervous disorder,Y,NA,Y IF NOT CURRENT,Y IF NOT CURRENT,Y IF NOT CURRENT,,,NA,,,,NA,NA,NA,,Y IF > 2 YEARS,Y,Y,NA,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Decline,,IF CURRENTLY DECLINE/OTHERWISE GRADED,NA,NA,,NA,NA,NA,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Decline,Decline,Decline,NA,Y IF NOT CURRENT,Y IF NOT CURRENT,NA,NA,NA,NA,NA,NA,NA,NA,,Decline,Decline,Decline,,Decline,,,Y IF NOT CURRENT,Y IF NOT CURRENT,,,,,,,,,,,,,,Y IF > 6 MONTHS
Huntington's Disease,Y,Decline,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,Decline,Decline,"If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline
",,Decline,Decline,Decline,Decline,Guaranteed,Decline,Decline,Decline,Decline,Decline,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,NA,"If treated within 2 years, Graded. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Guaranteed Issue. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Guaranteed Issue
",NA,"If treated within 2 years, Graded
",Decline,"If treated within 2 years, Modified
","If treated within 2 years, Standard (Graded). If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Modified
","If treated within 3 years, Decline
",Decline,Decline,Decline,Decline,Decline,Decline,Decline,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"Guaranteed Issue
","If treated within 2 years, Decline
","If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline
","If treated within 5 years, Decline
",Decline,Decline,Decline,Decline,,Decline,Decline,Decline,Decline,Decline,"If treated within 2 years, Graded. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Modified. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Modified
","If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline
",Application and underwriting guide does not specify,Application and underwriting guide does not specify,"PrimeTerm to 100. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline
","If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline
",Decline,"If treated within 3 years, Decline
","If treated within 2 years, Modified. If currently, Decline
",Decline,Decline,Decline,,,,,Decline,Decline
Illegal Drugs,,Decline,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jail/Incarcerated ,NA,Decline,,,,,,Decline,,,,NA,NA,NA,,NA,NA,NA,NA,,,,NA,,NA,NA,Decline,,NA,DECLINE,Decline,,,NA,NA,NA,NA,NA,,,NA,,If insured has been confined to prison or a correctional facility within the last 5 yrs - Decline,,,,,Decline,,,,,,,,,,,,,,,,,,,,,,,,
Kidney Dialysis,Y,Decline,Decline,Decline,Decline,Decline,Decline,Decline,"TREATED WITHIN 1 YEAR DECLINE/WITHIN 1-2 YEARS MODIFIED/OVER
2 YEARS LEVEL",Decline,Decline,"If treated within 1 year, Decline. If treated between 1 and 2 years ago, Modified
",Decline,Standard,"If treated within 1 year, Decline. If treated between 1 and 3 years ago, Advantage Graded
",Decline,Y  > 1 YEAR SINCE DIALYSIS,Y IF > 1 YEAR SINCE DIALYSIS,"If treated within 1 year, Decline. If treated more than 1 year ago, Standard
",Y IF > 1 YEAR,Y IF > 1 YEAR,Y IF > 1 YEAR,Decline,"If treated within 2 years, Guaranteed Issue
",GRADED,"If treated within 2 years, Graded
",Decline,"If treated within 2 years, Modified
",Modified,"If treated within 3 years, Decline
",Decline,Decline,Decline,Decline,Decline,Decline,Decline,NA,Decline,Decline,"Guaranteed Issue
","If treated within 2 years, Decline
","If treated within 5 years, Standard. If currently, Decline
","If treated within 5 years, Decline
",Y,Y IF > 4 YEARS SINCE TREATMENT ,Y IF > 1 YEAR SINCE TREATMENT ,"Standard
",,Decline,Decline,Decline,"If treated within 1 year, Decline. If treated between 1 and 2 years ago, Modified
",Decline,"If treated within 5 years, Decline
",Decline,Decline,Decline,"If diagnosed within 2 years, Decline
",Decline,Decline,"If treated within 3 years, Decline
","If treated within 2 years, Modified. If currently, Decline
","If treated within 1 year, Decline
","If treated within 6 months, Decline
",Decline,,,,,Decline,Decline
Kidney Disease (Chronic),Y,NA,Decline,Decline,Y,,,NA,Modified,Modified,Modified,Modified,NA,NA,,Y IF > 3 YEARS,Y IF > 3 YEARS,Y,NA,Decline,Y,Y,Decline,,NA,NA,NA,,NA,NA,NA,Y IF > 4 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Decline,Decline,Decline,NA,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,NA,,,,Y,Decline,Y IF > 4 YEARS SINCE  DIAGNOSIS AND TREATMENT  AND STAGES 1-3 ,,,Y IF >2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT,Y,,Y IF >2 YEARS SINCE DIAGNOSIS AND TREATMENT,,,Y,Y,,,,,,,,,,,,,,Decline
"Kidney Disease (Stage 1, 2,)
",NA,"If treated within 4 years, SimpliNow Legacy
",,,,"Immediate
","Immediate
",ROP,,Decline,"If treated within 2 years, Graded
","If treated within 2 years, Modified
",Decline,Standard,"If treated within 3 years, Advantage Graded
",NA,NA,NA,Standard,,,,NA,"If treated within 2 years, Guaranteed Issue
",Graded,Level,"If treated within 2 years, Modified
","If treated within 2 years, Modified
","If treated within 2 years, Standard (Graded)
","If treated within 3 years, Decline
","If treated within 4 years, Graded
",,,NA,NA,NA,NA,NA,,,"If diagnosed within 1 year, Guaranteed Issue. If diagnosed between 1 and 10 years ago, Graded
","If treated within 2 years, Decline
","If treated within 5 years, Standard
","Platinum Protection
",,,,Standard,,,,,"If treated within 2 years, Modified
",,"If treated within 2 years, Graded
",Graded,,,"PrimeTerm to 100
",Graded,"If treated within 2 years, Graded
","If treated within 3 years, Decline
","If treated within 2 years, Modified
","If treated within 5 years, New Vantage II (Graded)
","Graded
",Decline,,,,,Decline,
"Kidney Disease (Stage 3)
",NA,Decline,,,,Decline,Decline,ROP,,Decline,"If treated within 2 years, Graded
","If treated within 2 years, Modified
",Decline,Standard,"If treated within 3 years, Advantage Graded
",NA,NA,NA,Standard,,,,NA,"If treated within 2 years, Guaranteed Issue
",Graded,Graded,"If treated within 2 years, Modified
","If treated within 2 years, Modified
","If treated within 2 years, Standard (Graded)
","If treated within 3 years, Decline
","If treated within 4 years, Graded
",,,NA,NA,NA,NA,NA,,,"If diagnosed within 1 year, Guaranteed Issue. If diagnosed between 1 and 10 years ago, Graded
","If treated within 2 years, Decline
","If treated within 5 years, Standard
","Platinum Protection
",,,,Standard,,,,,"If treated within 2 years, Modified
",,"If treated within 2 years, Graded
",Graded,,,"PrimeTerm to 100
",Graded,"If treated within 2 years, Graded
","If treated within 3 years, Decline
","If treated within 2 years, Modified
","If treated within 5 years, New Vantage II (Graded)
","Graded
",Decline,,,,,Decline,
"Kidney Disease (Stage 4, 5)
",NA,Decline,,,,Decline,Decline,ROP,,Decline,"If treated within 2 years, Graded
","If treated within 2 years, Modified
",Decline,Standard,"If treated within 3 years, Advantage Graded
",NA,NA,NA,Standard,,,,NA,"If treated within 2 years, Guaranteed Issue
",Graded,"If treated within 2 years, Graded
",Decline,"If treated within 2 years, Modified
","If treated within 2 years, Standard (Graded)
","If treated within 3 years, Decline
",Decline,,,NA,NA,NA,NA,NA,,,"If diagnosed within 1 year, Guaranteed Issue. If diagnosed between 1 and 10 years ago, Graded
","If treated within 2 years, Decline
","If treated within 5 years, Standard
","If treated within 5 years, Decline
",,,,Standard,,,,,"If treated within 2 years, Modified
",,"If treated within 2 years, Graded
",Graded,,,"PrimeTerm to 100
",Graded,"If treated within 2 years, Graded
","If treated within 3 years, Decline
","If treated within 2 years, Modified
","If treated within 5 years, New Vantage II (Graded)
","Graded
",Decline,,,,,Decline,
